customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,RFM_sum,return_rate_180d,negative_ticket_rate_90d,ticket_count_90d,category_diversity_180d,campaign_clicks_30d,sessions_30d,loyalty_tier,last_campaign_received,manual_priority_bucket
CUST00804,Need Attention,14,1,969.91,5,2,3,10,0.0,0.0,0,1,1,7,,bundle_discount,low
CUST00805,Need Attention,41,1,780.79,4,2,3,9,0.0,0.0,0,1,0,8,Gold,free_shipping,medium
CUST00806,Discount-Dependent,21,1,976.95,4,2,3,9,0.0,0.0,0,1,0,11,,bundle_discount,low
CUST00807,Dormant,112,1,594.61,2,2,2,6,0.0,0.0,0,1,0,4,,bundle_discount,high
CUST00808,Discount-Dependent,53,1,444.73,3,2,2,7,0.0,1.0,1,1,0,16,Silver,bundle_discount,medium
CUST00809,High-Value but Unhappy,22,3,1886.26,4,5,4,13,0.333,1.0,1,2,4,12,,bundle_discount,medium
CUST00810,Dormant,217,0,0.0,1,1,1,3,0.0,0.0,0,0,2,0,,welcome_offer,high
CUST00811,Dormant,184,0,0.0,1,1,1,3,0.0,0.0,0,0,1,2,Gold,welcome_offer,high
CUST00812,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,Silver,welcome_offer,high
CUST00813,Champions,5,4,3695.8,5,5,5,15,0.0,0.0,1,1,3,11,Platinum,none,medium
CUST00814,At-Risk High-Value,88,2,3500.93,2,4,5,11,0.0,0.0,0,2,0,14,,free_shipping,high
CUST00815,At-Risk High-Value,137,2,2569.54,2,4,5,11,0.0,0.0,0,2,0,3,Silver,new_launch,high
CUST00816,High-Value but Unhappy,59,2,2688.92,3,4,5,12,0.0,1.0,1,2,1,7,,free_shipping,medium
CUST00817,Champions,9,7,6352.75,5,5,5,15,0.0,0.0,0,4,2,13,Platinum,bundle_discount,low
CUST00818,At-Risk High-Value,147,1,988.84,2,2,3,7,0.0,0.0,0,1,0,1,,new_launch,high
CUST00819,Champions,28,3,1698.1299999999999,4,5,4,13,0.0,0.0,0,2,0,5,,none,low
CUST00820,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0,2,4,,bundle_discount,high
CUST00821,Dormant,94,1,409.56,2,2,2,6,0.0,0.0,1,1,0,6,Silver,none,high
CUST00822,Loyal Customers,76,3,1713.4699999999998,3,5,4,12,0.0,0.0,1,3,0,10,,new_launch,high
CUST00823,Discount-Dependent,146,2,546.33,2,4,2,8,0.5,0.0,0,1,0,2,Gold,new_launch,high
CUST00824,Need Attention,4,1,446.93,5,2,2,9,0.0,0.0,0,1,0,4,Gold,free_shipping,low
CUST00825,Dormant,97,1,410.77,2,2,2,6,0.0,0.0,0,1,3,3,,bundle_discount,high
CUST00826,At-Risk High-Value,158,2,2063.86,1,4,5,10,0.0,0.0,0,2,0,9,,none,high
CUST00827,Need Attention,57,1,1699.04,3,2,4,9,0.0,0.0,0,1,2,4,,welcome_offer,medium
CUST00828,Dormant,90,1,355.91,2,2,1,5,0.0,0.0,0,1,0,5,,none,high
CUST00829,Loyal Customers,62,4,3162.5200000000004,3,5,5,13,0.0,0.0,0,3,3,9,Silver,new_launch,medium
CUST00830,Loyal Customers,19,2,1150.55,5,4,3,12,0.0,0.0,0,2,1,11,,welcome_offer,low
CUST00831,Loyal Customers,6,2,994.8299999999999,5,4,3,12,0.0,1.0,2,2,1,11,Platinum,new_launch,medium
CUST00832,Need Attention,0,1,716.8,5,2,3,10,0.0,0.0,0,1,3,9,,free_shipping,low
CUST00833,Discount-Dependent,67,1,1142.84,3,2,3,8,0.0,0.0,0,1,0,6,Gold,welcome_offer,medium
CUST00834,Need Attention,2,1,971.01,5,2,3,10,0.0,0.0,0,1,0,6,,bundle_discount,low
CUST00835,At-Risk High-Value,157,3,1837.3,1,5,4,10,0.0,0.0,0,3,0,8,Gold,bundle_discount,high
CUST00836,Champions,9,2,1640.21,5,4,4,13,0.0,0.0,0,2,0,7,,new_launch,low
CUST00837,Champions,15,2,1476.76,5,4,4,13,0.0,0.0,0,2,1,7,,none,low
CUST00838,Discount-Dependent,9,1,402.67,5,2,2,9,0.0,1.0,1,1,1,11,,new_launch,medium
CUST00839,At-Risk High-Value,162,2,860.28,1,4,3,8,0.0,0.0,0,2,0,2,,new_launch,high
CUST00840,Loyal Customers,58,3,3328.2799999999997,3,5,5,13,0.0,0.0,0,2,0,3,,none,medium
CUST00841,At-Risk High-Value,99,6,5236.09,2,5,5,12,0.167,0.0,0,3,0,2,,none,high
CUST00842,Loyal Customers,71,2,1823.97,3,4,4,11,0.0,0.0,1,1,0,1,,none,medium
CUST00843,Discount-Dependent,45,1,803.69,4,2,3,9,1.0,1.0,1,1,2,1,,bundle_discount,high
CUST00844,Discount-Dependent,19,1,410.24,5,2,2,9,0.0,0.0,0,1,1,1,Silver,bundle_discount,high
CUST00845,At-Risk High-Value,96,1,777.67,2,2,3,7,0.0,1.0,1,1,0,4,,welcome_offer,high
CUST00846,High-Value but Unhappy,41,3,1899.26,4,5,5,14,0.333,1.0,1,3,0,15,,bundle_discount,medium
CUST00847,Discount-Dependent,4,1,1420.5,5,2,4,11,0.0,0.0,0,1,5,12,,welcome_offer,low
CUST00848,Need Attention,4,1,547.18,5,2,2,9,0.0,0.0,0,1,1,8,,bundle_discount,low
CUST00849,Champions,6,4,2776.8599999999997,5,5,5,15,0.0,0.0,0,4,2,9,Gold,welcome_offer,low
CUST00850,High-Value but Unhappy,7,2,2278.0299999999997,5,4,5,14,0.5,1.0,1,2,0,5,Silver,bundle_discount,medium
CUST00851,Need Attention,0,1,822.7,5,2,3,10,0.0,0.0,0,1,0,8,Gold,welcome_offer,low
CUST00852,Loyal Customers,66,2,935.26,3,4,3,10,0.0,0.0,0,2,1,1,Gold,welcome_offer,medium
CUST00853,Discount-Dependent,61,1,318.94,3,2,1,6,0.0,1.0,1,1,0,9,,none,medium
CUST00854,Dormant,279,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Silver,welcome_offer,high
CUST00855,Dormant,292,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,free_shipping,high
CUST00856,At-Risk High-Value,135,1,2235.84,2,2,5,9,0.0,0.0,0,1,3,1,Silver,welcome_offer,high
CUST00857,High-Value but Unhappy,67,2,1852.15,3,4,4,11,0.0,1.0,1,2,1,3,,free_shipping,medium
CUST00858,At-Risk High-Value,90,2,1268.61,2,4,4,10,0.0,0.0,0,2,0,1,Silver,none,high
CUST00859,At-Risk High-Value,169,1,769.89,1,2,3,6,0.0,0.0,0,1,2,10,Silver,free_shipping,high
CUST00860,Need Attention,79,1,1472.26,3,2,4,9,0.0,0.0,1,1,4,7,,none,high
CUST00861,At-Risk High-Value,170,1,798.67,1,2,3,6,0.0,0.0,0,1,2,3,Platinum,free_shipping,high
CUST00862,Dormant,453,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,bundle_discount,high
CUST00863,Champions,25,2,1710.22,4,4,4,12,0.0,0.0,0,2,0,6,,none,low
CUST00864,Dormant,138,1,316.53,2,2,1,5,0.0,0.0,0,1,1,2,,welcome_offer,high
CUST00865,Loyal Customers,50,2,1503.1100000000001,3,4,4,11,0.0,0.0,1,2,2,10,,none,medium
CUST00866,Need Attention,26,1,1280.71,4,2,4,10,0.0,0.0,0,1,0,5,,bundle_discount,low
CUST00867,Discount-Dependent,15,1,424.64,5,2,2,9,0.0,1.0,1,1,0,6,,bundle_discount,medium
CUST00868,Discount-Dependent,20,1,832.57,5,2,3,10,0.0,0.0,0,1,1,14,Silver,new_launch,low
CUST00869,At-Risk High-Value,93,3,1700.01,2,5,4,11,0.0,0.0,0,1,0,0,,new_launch,high
CUST00870,At-Risk High-Value,86,3,2224.05,2,5,5,12,0.0,0.0,0,2,0,13,,new_launch,high
CUST00871,At-Risk High-Value,122,3,1703.85,2,5,4,11,0.0,0.0,0,2,0,3,,bundle_discount,high
CUST00872,At-Risk High-Value,125,1,799.03,2,2,3,7,0.0,0.0,0,1,2,6,Silver,new_launch,high
CUST00873,Champions,3,2,1994.21,5,4,5,14,0.0,0.0,0,2,0,2,,welcome_offer,low
CUST00874,Need Attention,21,1,511.56,4,2,2,8,0.0,0.0,0,1,0,7,,new_launch,low
CUST00875,Discount-Dependent,30,1,363.1,4,2,1,7,0.0,0.0,0,1,0,1,,none,high
CUST00876,Loyal Customers,36,2,938.71,4,4,3,11,0.0,1.0,1,2,1,6,,bundle_discount,medium
CUST00877,Loyal Customers,63,2,831.49,3,4,3,10,0.0,0.0,0,1,0,7,Silver,none,medium
CUST00878,At-Risk High-Value,134,2,2578.68,2,4,5,11,0.0,0.0,0,2,1,12,,welcome_offer,high
CUST00879,At-Risk High-Value,155,2,2576.4700000000003,1,4,5,10,0.0,0.0,0,2,0,4,Gold,none,high
CUST00880,Champions,16,3,1801.75,5,5,4,14,0.0,0.0,0,3,0,11,,new_launch,low
CUST00881,Need Attention,4,1,1185.63,5,2,4,11,0.0,0.0,0,1,0,6,,bundle_discount,low
CUST00882,Loyal Customers,85,2,894.79,3,4,3,10,0.0,0.0,1,2,0,2,Silver,new_launch,high
CUST00883,At-Risk High-Value,126,2,4600.78,2,4,5,11,0.0,0.0,0,2,1,1,,none,high
CUST00884,Dormant,271,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST00885,Champions,31,2,1199.0,4,4,4,12,0.5,0.0,0,2,1,10,Platinum,new_launch,low
CUST00886,Discount-Dependent,1,1,304.87,5,2,1,8,0.0,0.0,0,1,0,3,,bundle_discount,low
CUST00887,Need Attention,9,1,1399.24,5,2,4,11,0.0,0.0,0,1,2,0,,none,high
CUST00888,At-Risk High-Value,108,1,1200.57,2,2,4,8,0.0,0.0,0,1,1,0,,bundle_discount,high
CUST00889,Champions,44,2,1597.41,4,4,4,12,0.0,0.0,0,2,0,2,,new_launch,medium
CUST00890,Need Attention,24,1,631.59,4,2,2,8,0.0,0.0,1,1,0,1,Gold,bundle_discount,high
CUST00891,Champions,13,2,1207.62,5,4,4,13,0.0,0.0,0,2,0,0,,new_launch,low
CUST00892,Discount-Dependent,9,1,360.98,5,2,1,8,0.0,0.0,0,1,1,5,,bundle_discount,low
CUST00893,Dormant,99,1,563.11,2,2,2,6,0.0,0.0,0,1,0,5,,welcome_offer,high
CUST00894,Champions,25,2,1903.85,4,4,5,13,0.0,0.0,1,2,0,2,,welcome_offer,medium
CUST00895,Discount-Dependent,54,1,168.81,3,2,1,6,0.0,1.0,1,1,1,14,Silver,free_shipping,medium
CUST00896,Champions,10,5,2728.69,5,5,5,15,0.0,0.0,1,3,1,3,,none,medium
CUST00897,Need Attention,13,1,584.95,5,2,2,9,0.0,0.0,0,1,1,3,,new_launch,low
CUST00898,Dormant,339,0,0.0,1,1,1,3,0.0,0.0,0,0,1,2,,free_shipping,high
CUST00899,Dormant,187,0,0.0,1,1,1,3,0.0,0.0,0,0,0,4,Silver,bundle_discount,high
CUST00900,High-Value but Unhappy,58,2,1242.65,3,4,4,11,0.0,1.0,1,2,1,1,Gold,bundle_discount,medium
CUST00901,Champions,35,3,1694.6200000000001,4,5,4,13,0.0,0.0,2,2,0,9,,bundle_discount,medium
CUST00902,Need Attention,6,1,1318.64,5,2,4,11,0.0,0.0,0,1,1,5,,welcome_offer,low
CUST00903,Discount-Dependent,42,1,632.18,4,2,2,8,0.0,1.0,1,1,0,13,Silver,free_shipping,medium
CUST00904,Champions,41,4,3412.27,4,5,5,14,0.25,0.0,0,4,2,7,,bundle_discount,medium
CUST00905,Champions,30,2,1971.87,4,4,5,13,0.0,0.0,0,2,1,11,Gold,bundle_discount,low
CUST00906,Champions,38,2,1449.41,4,4,4,12,0.0,0.0,0,2,0,3,,welcome_offer,medium
CUST00907,Dormant,220,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,free_shipping,high
CUST00908,High-Value but Unhappy,27,2,2799.02,4,4,5,13,0.0,1.0,1,1,2,3,Gold,free_shipping,medium
CUST00909,Dormant,185,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,new_launch,high
CUST00910,At-Risk High-Value,127,1,1239.32,2,2,4,8,0.0,0.0,0,1,1,3,,free_shipping,high
CUST00911,Champions,30,4,2586.44,4,5,5,14,0.0,0.0,0,4,0,2,,none,low
CUST00912,At-Risk High-Value,138,1,1252.31,2,2,4,8,0.0,0.0,0,1,2,0,,none,high
CUST00913,Dormant,183,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,new_launch,high
CUST00914,Champions,36,2,1175.85,4,4,4,12,0.0,0.0,0,2,0,13,Gold,none,medium
CUST00915,Dormant,113,1,600.29,2,2,2,6,0.0,0.0,0,1,0,1,Silver,free_shipping,high
CUST00916,Champions,20,2,1344.17,5,4,4,13,0.0,0.0,1,2,1,9,,free_shipping,medium
CUST00917,Dormant,286,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,new_launch,high
CUST00918,Dormant,236,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST00919,High-Value but Unhappy,10,2,1976.3400000000001,5,4,5,14,0.0,1.0,1,2,0,13,,bundle_discount,medium
CUST00920,Discount-Dependent,66,1,761.95,3,2,3,8,1.0,1.0,1,1,3,12,,none,medium
CUST00921,Dormant,195,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,Gold,none,high
CUST00922,Need Attention,11,1,1131.6,5,2,3,10,0.0,0.0,0,1,3,9,,none,low
CUST00923,High-Value but Unhappy,57,2,1201.76,3,4,4,11,0.0,1.0,1,1,0,8,Silver,welcome_offer,medium
CUST00924,Discount-Dependent,44,1,1642.68,4,2,4,10,0.0,0.0,0,1,1,1,,free_shipping,high
CUST00925,Discount-Dependent,44,1,464.59,4,2,2,8,0.0,0.0,1,1,0,6,,bundle_discount,medium
CUST00926,High-Value but Unhappy,1,3,1704.96,5,5,4,14,0.0,1.0,1,2,0,5,Platinum,bundle_discount,medium
CUST00927,Dormant,343,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Platinum,free_shipping,high
CUST00928,Dormant,229,0,0.0,1,1,1,3,0.0,0.0,0,0,2,1,,welcome_offer,high
CUST00929,Need Attention,43,1,325.51,4,2,1,7,0.0,0.0,0,1,1,5,,bundle_discount,medium
CUST00930,High-Value but Unhappy,59,4,2336.4900000000002,3,5,5,13,0.25,1.0,1,3,0,9,Gold,none,medium
CUST00931,Discount-Dependent,30,1,1030.44,4,2,3,9,0.0,0.0,0,1,0,11,,bundle_discount,low
CUST00932,Need Attention,83,1,688.68,3,2,3,8,1.0,1.0,1,1,0,12,Gold,welcome_offer,high
CUST00933,Dormant,205,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,Silver,none,high
CUST00934,Need Attention,44,1,664.65,4,2,2,8,0.0,0.0,1,1,1,4,,free_shipping,medium
CUST00935,Champions,28,5,3594.4,4,5,5,14,0.0,0.0,0,2,0,7,Gold,none,low
CUST00936,High-Value but Unhappy,35,1,1697.0,4,2,4,10,0.0,1.0,1,1,1,3,Silver,none,medium
CUST00937,At-Risk High-Value,126,2,1039.65,2,4,3,9,0.0,0.0,0,2,2,2,,free_shipping,high
CUST00938,High-Value but Unhappy,26,1,1882.4,4,2,4,10,0.0,1.0,1,1,0,2,,new_launch,medium
CUST00939,Need Attention,9,1,560.91,5,2,2,9,0.0,0.0,0,1,2,7,,none,low
CUST00940,Dormant,236,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,new_launch,high
CUST00941,Dormant,183,0,0.0,1,1,1,3,0.0,0.0,0,0,1,6,,welcome_offer,high
CUST00942,Discount-Dependent,7,1,407.18,5,2,2,9,1.0,1.0,1,1,1,4,,bundle_discount,medium
CUST00943,Dormant,346,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,Silver,free_shipping,high
CUST00944,Discount-Dependent,74,1,630.93,3,2,2,7,1.0,1.0,1,1,1,1,Gold,free_shipping,high
CUST00945,Need Attention,4,1,1143.18,5,2,3,10,0.0,0.0,0,1,0,5,,free_shipping,low
CUST00946,Dormant,173,1,542.29,1,2,2,5,0.0,0.0,0,1,5,4,,free_shipping,high
CUST00947,Champions,41,3,1553.3600000000001,4,5,4,13,0.0,0.0,0,3,0,0,,none,medium
CUST00948,Need Attention,79,1,923.64,3,2,3,8,0.0,0.0,0,1,0,11,,free_shipping,high
CUST00949,Dormant,130,1,610.5,2,2,2,6,0.0,0.0,0,1,0,2,,none,high
CUST00950,Dormant,209,0,0.0,1,1,1,3,0.0,0.0,0,0,0,5,,bundle_discount,high
CUST00951,Need Attention,62,1,602.19,3,2,2,7,0.0,0.0,0,1,2,6,Gold,new_launch,medium
CUST00952,Champions,42,4,3262.96,4,5,5,14,0.0,0.0,0,3,4,16,Gold,none,medium
CUST00953,Champions,9,2,1523.44,5,4,4,13,0.333,0.0,0,3,2,5,Silver,new_launch,low
CUST00954,Loyal Customers,25,2,769.86,4,4,3,11,0.0,0.0,0,2,2,12,,bundle_discount,low
CUST00955,Loyal Customers,63,2,748.92,3,4,3,10,0.0,0.0,0,2,0,4,,none,medium
CUST00956,High-Value but Unhappy,31,2,2241.69,4,4,5,13,0.0,1.0,1,2,1,10,Gold,bundle_discount,medium
CUST00957,Loyal Customers,37,2,1174.3200000000002,4,4,3,11,0.0,0.0,0,2,0,5,,free_shipping,medium
CUST00958,At-Risk High-Value,160,2,1033.42,1,4,3,8,0.0,0.0,0,2,0,2,Silver,bundle_discount,high
CUST00959,Loyal Customers,63,2,644.14,3,4,2,9,0.5,0.0,0,1,0,0,Silver,welcome_offer,medium
CUST00960,High-Value but Unhappy,146,1,1599.13,2,2,4,8,1.0,0.0,0,1,0,1,,free_shipping,high
CUST00961,At-Risk High-Value,151,2,1378.71,1,4,4,9,0.0,0.0,0,2,0,2,,welcome_offer,high
CUST00962,Need Attention,22,1,349.41,4,2,1,7,1.0,1.0,1,1,0,9,,none,medium
CUST00963,Dormant,103,1,641.2,2,2,2,6,0.0,0.0,0,1,1,9,,welcome_offer,high
CUST00964,Dormant,219,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,none,high
CUST00965,Loyal Customers,8,2,507.14,5,4,2,11,0.0,0.5,2,1,0,5,Silver,none,medium
CUST00966,Discount-Dependent,40,1,2196.79,4,2,5,11,0.0,0.0,1,1,2,4,,welcome_offer,medium
CUST00967,Dormant,218,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,new_launch,high
CUST00968,Dormant,98,1,551.82,2,2,2,6,0.0,1.0,1,1,0,12,,new_launch,high
CUST00969,Champions,31,2,1233.07,4,4,4,12,0.0,0.0,0,2,4,14,Gold,bundle_discount,low
CUST00970,Dormant,188,0,0.0,1,1,1,3,0.0,0.0,0,0,3,6,,none,high
CUST00971,Loyal Customers,62,4,2566.58,3,5,5,13,0.0,0.0,0,3,2,20,,free_shipping,medium
CUST00972,Need Attention,64,1,1679.36,3,2,4,9,0.0,0.0,0,1,4,5,,new_launch,medium
CUST00973,Loyal Customers,22,2,908.6800000000001,4,4,3,11,0.0,0.0,0,2,0,4,Silver,none,low
CUST00974,Loyal Customers,79,2,2105.91,3,4,5,12,0.0,0.0,0,1,0,11,Gold,free_shipping,high
CUST00975,Discount-Dependent,50,1,538.78,3,2,2,7,0.0,0.0,0,1,0,11,Silver,free_shipping,medium
CUST00976,Need Attention,5,1,565.07,5,2,2,9,0.0,0.0,0,1,3,9,,bundle_discount,low
CUST00977,Champions,5,2,1375.4499999999998,5,4,4,13,0.0,0.0,0,2,2,9,,none,low
CUST00978,Dormant,307,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,bundle_discount,high
CUST00979,At-Risk High-Value,103,1,699.31,2,2,3,7,0.0,0.0,0,1,0,5,Silver,free_shipping,high
CUST00980,Need Attention,81,1,492.33,3,2,2,7,0.0,0.0,0,1,1,4,Silver,bundle_discount,high
CUST00981,At-Risk High-Value,103,2,1804.73,2,4,4,10,0.0,0.0,0,2,0,6,Gold,bundle_discount,high
CUST00982,At-Risk High-Value,90,4,1862.8899999999999,2,5,4,11,0.0,0.0,0,3,2,4,,welcome_offer,high
CUST00983,Dormant,256,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST00984,Loyal Customers,44,2,1055.25,4,4,3,11,0.0,0.0,0,1,0,3,Silver,free_shipping,medium
CUST00985,Need Attention,85,1,734.6,3,2,3,8,0.0,1.0,1,1,0,5,,none,high
CUST00986,Loyal Customers,62,2,1068.02,3,4,3,10,0.0,0.0,0,2,0,1,,none,medium
CUST00987,High-Value but Unhappy,7,1,1720.99,5,2,4,11,0.0,1.0,1,1,0,2,Gold,bundle_discount,medium
CUST00988,Champions,3,5,3639.98,5,5,5,15,0.0,0.0,0,3,0,3,,welcome_offer,low
CUST00989,At-Risk High-Value,158,2,934.14,1,4,3,8,0.0,0.0,0,2,0,0,,new_launch,high
CUST00990,At-Risk High-Value,167,3,3332.24,1,5,5,11,0.0,0.0,0,2,0,6,,none,high
CUST00991,Champions,41,3,3874.42,4,5,5,14,0.0,0.0,0,3,1,9,Gold,new_launch,medium
CUST00992,Dormant,272,0,0.0,1,1,1,3,0.0,0.0,0,0,3,6,,free_shipping,high
CUST00993,At-Risk High-Value,164,1,1246.69,1,2,4,7,0.0,0.0,0,1,0,1,,none,high
CUST00994,Loyal Customers,52,2,2173.23,3,4,5,12,0.0,0.0,0,2,1,8,Silver,new_launch,medium
CUST00995,Dormant,159,1,538.57,1,2,2,5,0.0,0.0,0,1,1,6,,free_shipping,high
CUST00996,High-Value but Unhappy,8,5,2250.83,5,5,5,15,0.0,1.0,1,3,0,14,,bundle_discount,medium
CUST00997,Dormant,180,0,0.0,1,1,1,3,0.0,0.0,0,1,1,4,,none,high
CUST00998,Loyal Customers,63,3,3005.34,3,5,5,13,0.0,0.0,0,3,0,6,Silver,new_launch,medium
CUST00999,At-Risk High-Value,148,1,1000.1,1,2,3,6,0.0,0.0,0,1,1,0,Silver,none,high
CUST01000,Loyal Customers,52,2,746.9300000000001,3,4,3,10,0.0,0.0,0,2,0,3,,new_launch,medium
CUST01001,Dormant,313,0,0.0,1,1,1,3,0.0,0.0,0,0,2,1,Silver,free_shipping,high
CUST01002,Loyal Customers,71,2,1215.2,3,4,4,11,0.0,0.0,0,2,0,11,Silver,none,medium
CUST01003,At-Risk High-Value,138,1,944.62,2,2,3,7,0.0,0.0,0,1,0,6,,free_shipping,high
CUST01004,Dormant,215,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST01005,At-Risk High-Value,144,1,1329.67,2,2,4,8,0.0,0.0,0,1,0,4,,none,high
CUST01006,Need Attention,4,1,404.58,5,2,2,9,0.0,0.0,0,1,0,3,Silver,free_shipping,low
CUST01007,At-Risk High-Value,86,2,1237.64,2,4,4,10,0.0,0.0,0,2,2,5,Silver,bundle_discount,high
CUST01008,Dormant,269,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST01009,Discount-Dependent,41,1,334.39,4,2,1,7,0.0,0.0,0,1,0,7,,none,medium
CUST01010,Need Attention,22,1,531.29,4,2,2,8,0.0,0.0,0,1,0,3,,welcome_offer,low
CUST01011,Dormant,365,0,0.0,1,1,1,3,0.0,0.0,0,0,0,4,,bundle_discount,high
CUST01012,High-Value but Unhappy,30,2,1273.46,4,4,4,12,0.0,1.0,1,2,0,7,,free_shipping,medium
CUST01013,Dormant,307,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,free_shipping,high
CUST01014,Dormant,137,1,669.36,2,2,2,6,0.0,0.0,0,1,1,1,,new_launch,high
CUST01015,Need Attention,39,1,522.47,4,2,2,8,0.0,0.0,0,1,1,12,Silver,none,medium
CUST01016,Loyal Customers,0,2,879.1499999999999,5,4,3,12,0.0,0.0,0,2,0,6,Gold,bundle_discount,low
CUST01017,At-Risk High-Value,133,2,1167.28,2,4,3,9,0.5,0.0,0,2,0,3,,bundle_discount,high
CUST01018,Discount-Dependent,4,1,403.76,5,2,2,9,0.0,0.0,1,1,1,10,,bundle_discount,medium
CUST01019,Dormant,290,0,0.0,1,1,1,3,0.0,0.0,0,0,3,4,,none,high
CUST01020,Dormant,131,1,236.73,2,2,1,5,0.0,0.0,0,1,0,1,Silver,new_launch,high
CUST01021,Loyal Customers,15,2,1013.42,5,4,3,12,0.5,1.0,1,1,2,6,,new_launch,medium
CUST01022,Dormant,252,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,free_shipping,high
CUST01023,Dormant,204,0,0.0,1,1,1,3,0.0,0.0,0,0,0,8,Gold,none,high
CUST01024,Discount-Dependent,20,1,370.39,5,2,1,8,0.0,0.0,0,1,2,10,,bundle_discount,low
CUST01025,High-Value but Unhappy,29,2,2765.56,4,4,5,13,0.0,1.0,1,2,5,20,Platinum,bundle_discount,medium
CUST01026,Discount-Dependent,65,1,220.88,3,2,1,6,0.0,0.0,0,1,1,9,,new_launch,medium
CUST01027,High-Value but Unhappy,58,4,4029.9500000000003,3,5,5,13,0.0,1.0,1,3,0,11,,new_launch,medium
CUST01028,At-Risk High-Value,173,1,2809.6,1,2,5,8,0.0,0.0,0,1,0,6,Silver,none,high
CUST01029,Dormant,110,1,302.44,2,2,1,5,0.0,0.0,0,1,0,3,Gold,welcome_offer,high
CUST01030,Champions,32,5,5590.34,4,5,5,14,0.0,0.0,0,3,2,10,Silver,welcome_offer,low
CUST01031,Dormant,174,1,439.44,1,2,2,5,0.0,0.0,0,1,0,4,Silver,new_launch,high
CUST01032,Discount-Dependent,11,1,624.38,5,2,2,9,0.0,0.0,0,1,2,5,Silver,none,low
CUST01033,High-Value but Unhappy,14,6,3749.69,5,5,5,15,0.167,1.0,2,4,1,4,,free_shipping,medium
CUST01034,At-Risk High-Value,100,1,777.18,2,2,3,7,0.0,0.0,0,1,2,9,Silver,none,high
CUST01035,Champions,5,4,1334.0,5,5,4,14,0.0,0.0,0,3,1,5,,none,low
CUST01036,At-Risk High-Value,141,3,3112.5499999999997,2,5,5,12,0.0,0.0,0,3,0,8,,welcome_offer,high
CUST01037,Discount-Dependent,8,1,681.83,5,2,2,9,0.0,0.0,0,1,0,6,Silver,free_shipping,low
CUST01038,High-Value but Unhappy,52,3,1370.19,3,5,4,12,0.0,1.0,1,3,1,4,,bundle_discount,medium
CUST01039,Dormant,129,1,544.8,2,2,2,6,0.0,0.0,0,1,1,12,,new_launch,high
CUST01040,Dormant,130,1,594.23,2,2,2,6,0.0,0.0,0,1,0,1,,bundle_discount,high
CUST01041,Dormant,164,1,149.0,1,2,1,4,0.0,0.0,0,1,0,1,Silver,new_launch,high
CUST01042,Need Attention,0,1,610.96,5,2,2,9,0.0,0.0,0,1,1,10,,welcome_offer,low
CUST01043,Discount-Dependent,74,1,464.25,3,2,2,7,0.0,0.0,0,1,0,1,,new_launch,high
CUST01044,Need Attention,84,1,2141.49,3,2,5,10,0.0,0.0,0,1,0,2,,new_launch,high
CUST01045,Dormant,143,1,478.91,2,2,2,6,0.0,0.0,0,1,0,4,,none,high
CUST01046,At-Risk High-Value,105,1,1032.89,2,2,3,7,0.0,0.0,0,1,0,1,,none,high
CUST01047,Dormant,149,1,389.07,1,2,2,5,0.0,0.0,0,1,0,2,Silver,new_launch,high
CUST01048,Dormant,128,1,616.59,2,2,2,6,0.0,0.0,0,1,0,8,,free_shipping,high
CUST01049,Dormant,144,1,345.2,2,2,1,5,0.0,0.0,0,1,1,6,,none,high
CUST01050,Champions,5,2,1629.56,5,4,4,13,0.0,0.0,0,2,0,8,Silver,free_shipping,low
CUST01051,Dormant,103,1,632.45,2,2,2,6,0.0,0.0,0,1,3,7,Silver,free_shipping,high
CUST01052,At-Risk High-Value,173,1,763.75,1,2,3,6,0.0,0.0,0,1,0,7,Gold,bundle_discount,high
